OSHPD_ID,FACILITY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,HYPERLINK TO ATLAS,LONGITUDE,LATITUDE
406197389,COMPANION HOME HEALTH CARE CORPORATION,8130 FLORENCE AVE,DOWNEY,90240,19,LOS ANGELES,Not Applicable,,Open,03/04/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197389,-118.1269982,33.9519991
406197390,"TITUS HOME HEALTH CARE, INC.",144 S 1ST ST,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,10/30/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197390,-118.3092368,34.1791499
406197391,"PROHEALTH HOMECARE AGENCY, INC.",11755 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,04/09/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197391,-118.3896632,34.186965
406197392,"TOP CHOICE HOME HEALTHCARE, INC.",539 GLENOAKS BLVD.,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,05/27/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197392,-118.31072,34.18644
406197393,"ZELOMARA NURSING CARE, INC.",8756 ARTESIA BLVD,BELLFLOWER,90706,19,LOS ANGELES,Not Applicable,,Open,03/04/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197393,-118.14507,33.87466
406197394,"INFINITY HEALTHCARE SOLUTIONS, INC.",10646 ZELZAH AVE.,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,03/20/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197394,-118.5233474,34.2636232
406197395,"DIAMOND HOME HEALTH SERVICES, INC.",1200 S DIAMOND BAR BLVD,DIAMOND BAR,91765,19,LOS ANGELES,Not Applicable,,Open,02/03/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197395,-117.81121,34.0006
406197396,"SERENITY HOME HEALTH CARE, INC.",20335 VENTURA BLVD.,WOODLAND HILLS,91364,19,LOS ANGELES,Not Applicable,,Open,04/08/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197396,-118.5765153,34.1694642
406197397,"ASAP HOME HEALTH PROVIDERS, INC.",1129 N. GAREY AVE.,POMONA,91767,19,LOS ANGELES,Not Applicable,,Open,02/03/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197397,-117.7520888,34.068902
406197398,"SUPERIOR CARE HOME HEALTH AGENCY, INC.",11755 VICTORY BLVD.,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,04/16/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197398,-118.3896632,34.186965
406197399,"PROFESSIONAL HOME HEALTH CARE, INC.",415 E HARVARD ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,04/09/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197399,-118.25062,34.14449
406197402,KAISER PERMANENTE - BALDWIN PARK HOSPICE - BRANCH,1502 W WEST COVINA PKWY,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,,Open,06/27/2009,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197402,-117.939873,34.069297
406197403,KAISER PERMANENTE - SOUTHBAY HOSPICE - BRANCH,25975 NORMANDIE AVE,HARBOR CITY,90710,19,LOS ANGELES,Not Applicable,,Open,06/27/2009,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197403,-118.2975096,33.7874682
406197404,KAISER PERMANENTE - SOUTHBAY HHA - BRANCH,25975 NORMANDIE AVE,HARBOR CITY,90710,19,LOS ANGELES,Not Applicable,,Open,11/24/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197404,-118.29754,33.78733
406197405,KAISER PERMANENTE - BALDWIN PARK HHA - BRANCH,1502 WEST COVINA PARKWAY,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,,Open,11/24/2009,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197405,-117.939873,34.069297
406197406,"OCEANSIDE HOME HOSPICE SERVICES, INC.",4322 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,04/20/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197406,-118.3224748,34.0614736
406197408,MATRIX HEALTH PROMOTION,19562 VENTURA BLVD,TARZANA,91356,19,LOS ANGELES,Not Applicable,,Open,06/30/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197408,-118.55919,34.17276
406197409,"ST. PAUL HOME HEALTH SERVICES, INC.",10349 BALBOA BLVD,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,06/10/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197409,-118.5023572,34.2588298
406197411,TENDER HOME HEALTH,10117 SEPULVEDA BLVD.,MISSION HILLS,91345,19,LOS ANGELES,Not Applicable,,Open,06/24/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197411,-118.4678198,34.25423321
406197412,"BEST CHOICE HOSPICE CARE, LLC",500 E OLIVE AVE,BURBANK,91501,19,LOS ANGELES,Not Applicable,,Open,07/17/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197412,-118.30489,34.18446
406197413,"FAITH & HOPE HOSPICE CARE, INC.",144 S. FIRST ST.,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,06/11/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197413,-118.3091289,34.1792488
406197414,"AID HOME HEALTH CARE, INC.",1007 S. CENTRAL AVE.,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,05/20/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197414,-118.2582272,34.1344716
406197415,"NURSES AND ANGELS HOME HEALTH, INC.",609 N BUNKER HILL AVE,LOS ANGELES,90012,19,LOS ANGELES,Not Applicable,,Open,11/18/2013,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197415,-118.24444,34.06153
406197416,"PLEASURE HOME HEALTH, INC.",315 ARDEN AVE,GLENDALE,91203,19,LOS ANGELES,Not Applicable,,Open,06/07/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197416,-118.258497,34.1585194
406197417,"MOTHER OF LOVE HOME HEALTH PROVIDERS, INC.",14626 CARMENITA RD,NORWALK,90650,19,LOS ANGELES,Not Applicable,,Open,06/06/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197417,-118.04658,33.8984
406197418,"RITE CARE HOME HEALTH, INC.",6399 WILSHIRE BLVD.,LOS ANGELES,90048,19,LOS ANGELES,Not Applicable,,Open,06/09/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197418,-118.3680075,34.0641266
406197421,"LIGHT DAYS HOSPICE, INC.",541 W COLORADO ST,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,12/30/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197421,-118.26634,34.14255
406197422,"COMPANION HOSPICE AND PALLIATIVE CARE OF THE VALLEY, LLC",150 E COLORADO BLVD,PASADENA,91105,19,LOS ANGELES,Not Applicable,,Open,05/04/2014,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197422,-118.14731,34.14578
406197424,"GUARDIAN SPIRIT HOSPICE, INC.",2117 LAKE AVE,ALTADENA,91001,19,LOS ANGELES,Not Applicable,,Open,01/15/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197424,-118.1317106,34.1821806
406197425,"VALLEY'S BEST HOSPICE, INC.",101 S 1ST ST,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,09/11/2012,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197425,-118.3092818,34.1791139
406197432,"VALLEY HOME HEALTH CARE, INC.",1545 N VERDUGO RD,GLENDALE,91208,19,LOS ANGELES,Not Applicable,,Open,08/04/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197432,-118.22793,34.1693
406197433,"TOP LINE HOME HEALTHCARE, INC",2525 COLORADO BLVD,LOS ANGELES,90041,19,LOS ANGELES,Not Applicable,,Open,08/13/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197433,-118.2216839,34.14188019
406197434,"SIGNATURE HOME HEALTH CARE, INC.",9025 WILSHIRE BLVD,BEVERLY HILLS,90211,19,LOS ANGELES,Not Applicable,,Open,04/07/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197434,-118.3881793,34.0670494
406197435,"PIONEER HOME HEALTH SERVICES, INC.",20110 PIONEER BLVD,CERRITOS,90703,19,LOS ANGELES,Not Applicable,,Open,08/22/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197435,-118.08192,33.84751
406197436,"PREMIER HEALTHCARE SERVICES, LLC - GLENDALE",13949 VENTURA BLVD,SHERMAN OAKS,91423,19,LOS ANGELES,Not Applicable,,Open,09/05/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197436,-118.4367966,34.1489686
406197437,"PERFECT TOUCH HOME HEALTH CARE, INC.",7250 BEVERLY BLVD,LOS ANGELES,90036,19,LOS ANGELES,Not Applicable,,Open,09/27/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197437,-118.34763,34.07614
406197438,"PATRIOT HOME HEALTH CARE, INC.",440 W COLORADO ST,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,09/29/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197438,-118.2627891,34.14223174
406197440,"HOSPICE OF GRACE, INC.",126 S JACKSON ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,11/18/2012,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197440,-118.25007,34.14533
406197441,GRANDCARE HOSPICE SERVICES,2555 E COLORADO BLVD,PASADENA,91107,19,LOS ANGELES,Not Applicable,,Open,11/19/2012,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197441,-118.0984717,34.1461268
406197442,"EASE & COMFORT HOSPICE CARE, INC.",14546 HAMLIN ST,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,,Open,04/03/2012,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197442,-118.4505473,34.1886287
406197443,"CRYSTALCARE HOME HEALTH, INC.",442 W BROADWAY,LOS ANGELES,91204,19,LOS ANGELES,Not Applicable,,Open,09/21/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197443,-118.2626789,34.1467743
406197444,"ALLWELL MEDICAL SERVICES, INC.",904 N. LA BREA AVE.,INGLEWOOD,90302,19,LOS ANGELES,Not Applicable,,Open,06/02/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197444,-118.3576383,33.97468
406197445,"ALSA HOME HEALTH CARE, INC.",130 COOK AVE,PASADENA,91107,19,LOS ANGELES,Not Applicable,,Open,04/09/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197445,-118.0997127,34.1485819
406197446,"ALL SEASONS HEALTHCARE, INC.",16660 PARAMOUNT BLVD,PARAMOUNT,90723,19,LOS ANGELES,Not Applicable,,Open,01/13/2014,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197446,-118.15995,33.88253
406197447,"COASTAL CARE, INC.",21707 HAWTHORNE BLVD,TORRANCE,90503,19,LOS ANGELES,Not Applicable,,Open,09/16/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197447,-118.35262,33.83073
406197448,24/7 HOME HEALTH SERVICES,24404 VERMONT AVE,HARBOR CITY,90710,19,LOS ANGELES,Not Applicable,,Open,02/02/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197448,-118.29029,33.80301
406197449,"HELPING HANDS HOSPICE SERVICES, INC.",7136 HASKELL AVE,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,,Open,06/13/2011,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197449,-118.4749369,34.2001041
406197451,"DREAM HOME HEALTH CARE, INC.",7617 LOUISE AVE,NORTHRIDGE,91325,19,LOS ANGELES,Not Applicable,,Open,08/12/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197451,-118.5098935,34.2090883
406197453,"VALLEY'S BEST HOME HEALTH, INC.",3452 E. FOOTHILL BLVD.,PASADENA,91107,19,LOS ANGELES,Not Applicable,,Open,03/30/2014,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197453,-118.0788,34.1501
406197454,"MILLENIUM HOME HEALTH CARE, INC.",13758 VICTORY BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,08/06/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197454,-118.4332983,34.1863714
406197455,"IMMANUEL HOSPICE, INC.",30 E SANTA CLARA ST,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,01/20/2011,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197455,-118.0301772,34.1422597
406197457,"BLUE RIBBON HOME HEALTH, INC.",4020 W MAGNOLIA BLVD,BURBANK,91505,19,LOS ANGELES,Not Applicable,,Open,08/06/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197457,-118.3506686,34.1666313
406197459,"FIVE STAR QUALITY HEALTHCARE, INC.",541 W COLORADO ST,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,09/22/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197459,-118.26634,34.14255
406197460,ELITE HOME CARE,500 N CENTRAL AVE,GLENDALE,91203,19,LOS ANGELES,Not Applicable,,Open,09/30/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197460,-118.257193,34.1532314
406197461,"COMMUNITY HEALTH CARE EMPORIUM, INC.",235 E. BROADWAY,LONG BEACH,90802,19,LOS ANGELES,Not Applicable,,Open,09/22/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197461,-118.1897439,33.7696436
406197462,"CARLUZA HOSPICE, INC.",11712 MOORPARK ST,STUDIO CITY,91604,19,LOS ANGELES,Not Applicable,,Open,10/29/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197462,-118.3882268,34.14997118
406197464,HUMAN TOUCH HOME HEALTH CARE AGENCY - BRANCH,44818 FERN AVE,LANCASTER,93534,19,LOS ANGELES,Not Applicable,,Open,07/30/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197464,-118.14436,34.69635
406197465,CHOICE HOME HEALTH SERVICES,16909 PARTHENIA STREET,NORTH HILLS,91343,19,LOS ANGELES,Not Applicable,,Open,10/07/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197465,-118.5006125,34.2290083
406197466,OPTIMAL HOME HEALTH,18455 BURBANK BLVD,TARZANA,91356,19,LOS ANGELES,Not Applicable,,Open,11/01/2013,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197466,-118.5356591,34.172378
406197467,COLUMBIA EXCEL HOME HEALTH CARE,7325 MEDICAL CENTER DR,WEST HILLS,91307,19,LOS ANGELES,Not Applicable,,Open,09/29/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197467,-118.62971,34.2037
406197468,"EXPERT CARE HOSPICE, INC",7617 LOUISE AVE,NORTHRIDGE,91325,19,LOS ANGELES,Not Applicable,,Open,08/24/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197468,-118.5098935,34.2090883
406197471,VESPER HOSPICE,6345 BALBOA BLVD.,ENCINO,91316,19,LOS ANGELES,Not Applicable,,Open,05/14/2014,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197471,-118.1474038,34.133851
406197472,"NCA HOME HEALTH CARE, INC",10523 BURBANK BLVD,NORTH HOLLYWOOD,91601,19,LOS ANGELES,Not Applicable,,Open,10/07/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197472,-118.36023,34.17217
406197474,"COMMUNITY HOSPICE CARE, LLC.",17141 VENTURA BLVD,ENCINO,91316,19,LOS ANGELES,Not Applicable,,Open,09/24/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197474,-118.5068808,34.1609836
406197475,HEALTHPATH CORPORATION,16250 VENTURA BLVD.,ENCINO,91436,19,LOS ANGELES,Not Applicable,,Open,11/10/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197475,-118.4872216,34.1563521
406197477,"COMPLETE CARE HOME HEALTH SERVICES, LLC",6442 COLDWATER CANYON AVE,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,12/21/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197477,-118.41377,34.18813
406197478,"CALIFORNIA CARE HOME HEALTH AGENCY, INC.",315 W PONDERA ST,LANCASTER,93534,19,LOS ANGELES,Not Applicable,,Open,11/30/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197478,-118.1328,34.69021
406197479,"PREMIER HEALTHCARE SERVICES, LLC",25129 THE OLD RD,STEVENSON RANCH,91381,19,LOS ANGELES,Not Applicable,,Open,05/25/2012,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197479,-118.5639518,34.3752111
406197480,"PARADISE HOSPICE, INC.","1864 E. WASHINGTON BLVD.,",PASADENA,91104,19,LOS ANGELES,Not Applicable,,Open,03/26/2010,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197480,-118.1120245,34.1691404
406197481,"A C HOSPICE, INC.",5711 W SLAUSON AVE,CULVER CITY,90230,19,LOS ANGELES,Not Applicable,,Open,11/15/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197481,-118.38273,33.98898
406197483,CAREYES HOSPICE,1111 GRAND AVE.,DIAMOND BAR,91765,19,LOS ANGELES,Not Applicable,,Open,10/13/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197483,-117.81289,34.0016
406197484,VITAS HEALTHCARE CORPORATION OF CALIFORNIA - BRANCH - LANCAS,44444 16TH ST W,LANCASTER,93534,19,LOS ANGELES,Not Applicable,,Open,02/22/2011,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197484,-118.1584834,34.6907922
406197489,"HEALTH FIRST HOSPICE, INC.",12158 HAMLIN ST,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,11/08/2012,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197489,-118.39782,34.1884309
406197492,"SILVER STAR HOME HEALTH, INC.",1007 S CENTRAL AVE,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,02/08/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197492,-118.2578405,34.1344626
406197493,"BEST QUALITY HOME HEALTH CARE, INC.",318 N BRAND BLVD,GLENDALE,91203,19,LOS ANGELES,Not Applicable,,Open,05/23/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197493,-118.2549357,34.1502727
406197494,"WE CARE HOMEHEALTH, INC.",811 MILFORD ST,GLENDALE,91203,19,LOS ANGELES,Not Applicable,,Open,04/21/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197494,-118.2727513,34.1522152
406197495,HESTIA HOSPICE AND PALLIATIVE CARE CORPORATION,1053 COLORADO BLVD.,LOS ANGELES,90041,19,LOS ANGELES,Not Applicable,,Closed,01/11/2015,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197495,-118.1892313,34.1374753
406197496,ARGUS HOME HEALTH,13746 VICTORY BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,04/15/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197496,-118.4327677,34.1866682
406197497,AMAX CARE SERVICES,8230 BEVERLY BLVD,LOS ANGELES,90048,19,LOS ANGELES,Not Applicable,,Open,03/29/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197497,-118.36916,34.07605
406197498,"AMAX HOME HEALTH, INC.",22750 HAWTHORNE BLVD,TORRANCE,90505,19,LOS ANGELES,Not Applicable,,Open,03/28/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197498,-118.3509923,33.8205183
406197501,"A1 UNLIMITED HOME HEALTH CARE, INC.",4430 SANTA MONICA BLVD,LOS ANGELES,90029,19,LOS ANGELES,Not Applicable,,Open,02/24/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197501,-118.28572,34.09084
406197502,HUNTINGTON HOSPICE PALLIATIVE CARE,225 E BROADWAY,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,12/03/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197502,-118.25353,34.14633
406197503,"EVERLOVING HOME HEALTH, INC.",6400 CANOGA AVE,WOODLAND HILLS,91367,19,LOS ANGELES,Not Applicable,,Open,05/12/2011,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197503,-118.5973526,34.186947
406197504,"ETERNALLY YOURS HOSPICE, INC.",2550 E AMAR RD,WEST COVINA,91792,19,LOS ANGELES,Not Applicable,,Open,07/31/2013,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197504,-117.8959,34.02741
406197505,"FAITH & HOPE HOME HEALTH, INC.",144 S1ST ST,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,11/12/2010,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197505,-118.30648,34.17644
